cell_id,x1,y1,x2,y2,if_plate_id,position,sample,atlas_name,antibody,ensembl_ids,gene_names,locations,Gene,is_multi_localized,Reliability (IF),s3_path
12.0,270.0,264.0,754.0,760.0,33,H1,1,A-431,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/33/H1/1/12_cell_image.png
5.0,224.0,360.0,800.0,664.0,32,H1,1,U2OS,HPA003358,ENSG00000167635,ZNF146,"Cytosol,Nucleoli",ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/32/H1/1/5_cell_image.png
1.0,395.0,395.0,629.0,629.0,34,H1,2,U-251MG,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/34/H1/2/1_cell_image.png
7.0,210.0,307.0,814.0,717.0,33,H1,2,A-431,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/33/H1/2/7_cell_image.png
3.0,334.0,300.0,690.0,724.0,33,H1,1,A-431,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/33/H1/1/3_cell_image.png
9.0,353.0,409.0,671.0,615.0,34,H1,2,U-251MG,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/34/H1/2/9_cell_image.png
12.0,358.0,372.0,666.0,652.0,34,H1,2,U-251MG,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/34/H1/2/12_cell_image.png
11.0,392.0,405.0,632.0,619.0,34,H1,2,U-251MG,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/34/H1/2/11_cell_image.png
3.0,342.0,374.0,682.0,650.0,34,H1,2,U-251MG,HPA003358,ENSG00000167635,ZNF146,Nucleoli,ZNF146,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/34/H1/2/3_cell_image.png
1.0,290.0,300.0,734.0,724.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/1_cell_image.png
5.0,323.0,245.0,701.0,779.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/5_cell_image.png
9.0,107.0,16.0,917.0,1008.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/9_cell_image.png
2.0,95.0,-238.0,929.0,1262.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/2_cell_image.png
7.0,84.0,-172.0,940.0,1196.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/7_cell_image.png
6.0,282.0,14.0,742.0,1010.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/6_cell_image.png
12.0,315.0,34.0,709.0,990.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/12_cell_image.png
3.0,219.0,151.0,805.0,873.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/3_cell_image.png
4.0,282.0,161.0,742.0,863.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/4_cell_image.png
5.0,317.0,259.0,707.0,765.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/5_cell_image.png
9.0,326.0,178.0,698.0,846.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/9_cell_image.png
4.0,-101.0,-34.0,1125.0,1058.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/4_cell_image.png
10.0,329.0,179.0,695.0,845.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/10_cell_image.png
8.0,285.0,168.0,739.0,856.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/8_cell_image.png
3.0,392.0,-39.0,632.0,1063.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/3_cell_image.png
1.0,233.0,273.0,791.0,751.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/1_cell_image.png
13.0,370.0,-512.0,654.0,1536.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/13_cell_image.png
8.0,246.0,-147.0,778.0,1171.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/8_cell_image.png
2.0,245.0,198.0,779.0,826.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/2_cell_image.png
6.0,338.0,301.0,686.0,723.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/6_cell_image.png
11.0,349.0,194.0,675.0,830.0,1875,E7,92,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/92/11_cell_image.png
7.0,374.0,249.0,650.0,775.0,1875,E7,91,ASC52telo,HPA003968,ENSG00000164331,ANKRA2,"Nucleoplasm,Plasma membrane",ANKRA2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1875/E7/91/7_cell_image.png
29.0,346.0,400.0,678.0,624.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/29_cell_image.png
5.0,282.0,208.0,742.0,816.0,1688,C3,31,U2OS,HPA004065,ENSG00000100055,CYTH4,"Cytokinetic bridge,Cytosol",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1688/C3/31/5_cell_image.png
4.0,420.0,418.0,604.0,606.0,1877,H2,37,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/37/4_cell_image.png
27.0,410.0,412.0,614.0,612.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/27_cell_image.png
3.0,-7.0,-65.0,1031.0,1089.0,1688,C3,35,U2OS,HPA004065,ENSG00000100055,CYTH4,"Cytokinetic bridge,Cytosol",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1688/C3/35/3_cell_image.png
24.0,316.0,378.0,708.0,646.0,1926,D3,1,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/1/24_cell_image.png
11.0,384.0,412.0,640.0,612.0,1926,D3,1,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/1/11_cell_image.png
1.0,423.0,366.0,601.0,658.0,1926,D3,2,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/2/1_cell_image.png
21.0,436.0,436.0,588.0,588.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/21_cell_image.png
4.0,195.0,26.0,829.0,998.0,1688,C3,35,U2OS,HPA004065,ENSG00000100055,CYTH4,"Cytokinetic bridge,Cytosol",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1688/C3/35/4_cell_image.png
25.0,414.0,350.0,610.0,674.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/25_cell_image.png
11.0,396.0,410.0,628.0,614.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/11_cell_image.png
2.0,400.0,404.0,624.0,620.0,1926,D3,2,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/2/2_cell_image.png
11.0,396.0,418.0,628.0,606.0,1926,D3,2,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/2/11_cell_image.png
3.0,430.0,425.0,594.0,599.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/3_cell_image.png
1.0,115.0,26.0,909.0,998.0,1688,C3,31,U2OS,HPA004065,ENSG00000100055,CYTH4,"Cytokinetic bridge,Cytosol",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1688/C3/31/1_cell_image.png
1.0,416.0,407.0,608.0,617.0,1926,D3,1,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/1/1_cell_image.png
19.0,394.0,402.0,630.0,622.0,1926,D3,2,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/2/19_cell_image.png
15.0,430.0,426.0,594.0,598.0,1926,D3,1,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/1/15_cell_image.png
8.0,417.0,401.0,607.0,623.0,1926,D3,2,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/2/8_cell_image.png
7.0,390.0,414.0,634.0,610.0,1926,D3,1,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/1/7_cell_image.png
28.0,422.0,424.0,602.0,600.0,1926,D3,1,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/1/28_cell_image.png
22.0,416.0,384.0,608.0,640.0,1926,D3,2,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/2/22_cell_image.png
5.0,186.0,240.0,838.0,784.0,1688,C3,35,U2OS,HPA004065,ENSG00000100055,CYTH4,"Cytokinetic bridge,Cytosol",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1688/C3/35/5_cell_image.png
8.0,252.0,173.0,772.0,851.0,1688,C3,35,U2OS,HPA004065,ENSG00000100055,CYTH4,"Cytokinetic bridge,Cytosol",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1688/C3/35/8_cell_image.png
8.0,420.0,414.0,604.0,610.0,1926,D3,1,THP-1,HPA004065,ENSG00000100055,CYTH4,Plasma membrane,CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/D3/1/8_cell_image.png
16.0,426.0,416.0,598.0,608.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/16_cell_image.png
9.0,412.0,410.0,612.0,614.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/9_cell_image.png
7.0,256.0,274.0,768.0,750.0,1877,H2,37,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/37/7_cell_image.png
7.0,442.0,440.0,582.0,584.0,1877,H2,31,HEL,HPA004065,ENSG00000100055,CYTH4,"Centriolar satellite,Plasma membrane",CYTH4,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1877/H2/31/7_cell_image.png
6.0,289.0,252.0,735.0,772.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/6_cell_image.png
1.0,222.0,268.0,802.0,756.0,27,E12,1,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/1/1_cell_image.png
2.0,194.0,213.0,830.0,811.0,27,E12,1,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/1/2_cell_image.png
5.0,267.0,251.0,757.0,773.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/5_cell_image.png
3.0,336.0,306.0,688.0,718.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/3_cell_image.png
8.0,271.0,224.0,753.0,800.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/8_cell_image.png
5.0,301.0,382.0,723.0,642.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/5_cell_image.png
1.0,326.0,316.0,698.0,708.0,1432,B5,2,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/2/1_cell_image.png
9.0,336.0,327.0,688.0,697.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/9_cell_image.png
4.0,296.0,350.0,728.0,674.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/4_cell_image.png
7.0,254.0,412.0,770.0,612.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/7_cell_image.png
4.0,262.0,155.0,762.0,869.0,27,E12,1,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/1/4_cell_image.png
8.0,195.0,285.0,829.0,739.0,27,E12,1,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/1/8_cell_image.png
8.0,142.0,177.0,882.0,847.0,1432,B5,2,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/2/8_cell_image.png
6.0,364.0,318.0,660.0,706.0,1432,B5,2,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/2/6_cell_image.png
2.0,206.0,195.0,818.0,829.0,1432,B5,2,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/2/2_cell_image.png
9.0,177.0,277.0,847.0,747.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/9_cell_image.png
4.0,324.0,166.0,700.0,858.0,1432,B5,2,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/2/4_cell_image.png
10.0,256.0,292.0,768.0,732.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/10_cell_image.png
5.0,310.0,364.0,714.0,660.0,1432,B5,2,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/2/5_cell_image.png
7.0,168.0,270.0,856.0,754.0,27,E12,1,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/1/7_cell_image.png
3.0,186.0,282.0,838.0,742.0,27,E12,1,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/1/3_cell_image.png
1.0,340.0,258.0,684.0,766.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/1_cell_image.png
6.0,344.0,328.0,680.0,696.0,27,E12,1,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/1/6_cell_image.png
10.0,195.0,197.0,829.0,827.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/10_cell_image.png
6.0,217.0,316.0,807.0,708.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/6_cell_image.png
12.0,150.0,6.0,874.0,1018.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/12_cell_image.png
1.0,187.0,339.0,837.0,685.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/1_cell_image.png
2.0,362.0,282.0,662.0,742.0,1432,B5,1,PC-3,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1432/B5/1/2_cell_image.png
11.0,265.0,100.0,759.0,924.0,27,E12,2,A-431,HPA004094,ENSG00000169946,ZFPM2,Nucleoplasm,ZFPM2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/27/E12/2/11_cell_image.png
2.0,332.0,320.0,692.0,704.0,43,B2,2,U-251MG,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/43/B2/2/2_cell_image.png
6.0,192.0,260.0,832.0,764.0,42,B2,2,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/2/6_cell_image.png
7.0,130.0,279.0,894.0,745.0,42,B2,2,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/2/7_cell_image.png
1.0,133.0,32.0,891.0,992.0,43,B2,2,U-251MG,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/43/B2/2/1_cell_image.png
7.0,360.0,300.0,664.0,724.0,43,B2,1,U-251MG,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/43/B2/1/7_cell_image.png
4.0,307.0,266.0,717.0,758.0,43,B2,2,U-251MG,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/43/B2/2/4_cell_image.png
5.0,205.0,232.0,819.0,792.0,41,B2,1,U2OS,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/41/B2/1/5_cell_image.png
2.0,131.0,144.0,893.0,880.0,42,B2,1,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/1/2_cell_image.png
3.0,209.0,235.0,815.0,789.0,41,B2,2,U2OS,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/41/B2/2/3_cell_image.png
4.0,212.0,195.0,812.0,829.0,41,B2,1,U2OS,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/41/B2/1/4_cell_image.png
1.0,186.0,14.0,838.0,1010.0,41,B2,2,U2OS,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/41/B2/2/1_cell_image.png
9.0,336.0,450.0,688.0,574.0,42,B2,2,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/2/9_cell_image.png
4.0,148.0,252.0,876.0,772.0,43,B2,1,U-251MG,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/43/B2/1/4_cell_image.png
1.0,298.0,297.0,726.0,727.0,42,B2,2,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/2/1_cell_image.png
7.0,214.0,339.0,810.0,685.0,42,B2,1,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/1/7_cell_image.png
3.0,276.0,340.0,748.0,684.0,42,B2,1,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/1/3_cell_image.png
5.0,266.0,292.0,758.0,732.0,43,B2,2,U-251MG,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/43/B2/2/5_cell_image.png
5.0,295.0,196.0,729.0,828.0,42,B2,1,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/1/5_cell_image.png
4.0,148.0,178.0,876.0,846.0,41,B2,2,U2OS,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/41/B2/2/4_cell_image.png
6.0,302.0,192.0,722.0,832.0,42,B2,1,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/1/6_cell_image.png
3.0,409.0,339.0,615.0,685.0,43,B2,1,U-251MG,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/43/B2/1/3_cell_image.png
8.0,125.0,240.0,899.0,784.0,42,B2,2,A-431,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/42/B2/2/8_cell_image.png
1.0,272.0,178.0,752.0,846.0,41,B2,1,U2OS,HPA004107,ENSG00000213741,RPS29,"Cytosol,Endoplasmic reticulum",RPS29,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/41/B2/1/1_cell_image.png
